 ,Area,X,Y
4290,6,1043.7,423.7
4291,16,1023.1,437.2
4292,173,1041.2,475.2
4293,35,1019.1,473.7
4294,8,1026.6,479.6
4295,53,1030.7,494.0
4296,17,1020.0,493.9
4297,6,1011.7,508.8
4298,89,1031.9,522.4
4299,172,1035.6,539.2
4300,8,1029.4,565.0
4301,47,1049.8,572.9
4302,98,1038.2,584.9
4303,110,1024.9,587.3
4304,108,1042.5,601.9
4305,105,1025.7,601.6
4306,90,1030.1,636.3
4307,107,1034.8,652.9
4308,105,1032.1,704.3
4309,22,1091.1,8.8
4310,103,1093.7,18.5
4311,12,1076.3,12.9
4312,90,1093.8,49.2
4313,28,1087.4,65.6
4314,12,1097.0,64.8
4315,9,1093.6,67.6
4316,61,1084.5,73.6
4317,36,1059.6,83.5
4318,39,1069.9,142.0
4319,4,1065.0,140.0
4320,9,1095.1,141.8
4321,6,1093.3,160.8
4322,45,1068.6,173.6
4323,15,1081.4,188.8
4324,29,1060.8,195.6
4325,80,1089.9,202.2
4326,3,1069.8,201.2
4327,35,1075.0,204.2
4328,43,1065.6,211.7
4329,51,1083.6,214.2
4330,17,1085.9,256.1
4331,66,1066.2,268.2
4332,2,1064.5,308.0
4333,39,1086.2,315.3
4334,54,1094.7,318.1
4335,6,1100.5,339.0
4336,32,1063.8,348.7
4337,85,1065.9,364.4
4338,71,1087.9,402.1
4339,46,1094.3,411.2
4340,6,1075.5,413.0
4341,140,1072.7,462.3
4342,131,1097.2,465.2
4343,47,1072.1,478.7
4344,74,1079.1,482.6
4345,18,1090.3,497.2
4346,28,1073.0,512.1
4347,45,1075.5,529.6
4348,45,1093.5,537.0
4349,60,1063.5,538.9
4350,76,1091.9,549.5
4351,71,1094.6,571.8
4352,64,1089.8,590.5
4353,115,1072.2,595.6
4354,51,1069.8,605.0
4355,13,1086.1,604.9
4356,137,1068.7,650.7
4357,106,1061.8,702.9
4358,95,1082.0,704.1
4359,39,1077.7,737.3
4360,10,1085.0,741.5
4361,97,1084.0,764.7
4362,7,1121.5,23.8
4363,6,1141.3,25.8
4364,85,1128.1,126.0
4365,26,1116.0,136.5
4366,71,1124.7,194.3
4367,75,1143.6,200.9
4368,16,1108.4,203.4
4369,51,1134.9,241.7
4370,23,1130.6,258.8
4371,48,1124.3,303.5
4372,53,1118.4,313.7
4373,102,1128.4,323.1
4374,12,1142.8,324.8
4375,17,1111.1,359.4
4376,84,1123.8,413.7
4377,25,1136.6,412.3
4378,30,1118.5,432.6
4379,5,1132.1,434.7
4380,8,1135.2,436.6
4381,57,1111.9,470.0
4382,71,1124.7,476.5
4383,91,1145.6,481.9
4384,44,1131.4,488.6
4385,48,1127.8,494.3
4386,135,1133.5,513.5
4387,57,1134.1,528.5
4388,99,1129.5,538.6
4389,20,1135.3,554.0
4390,84,1124.3,576.9
4391,83,1141.5,576.3
4392,76,1134.0,583.5
4393,105,1113.6,589.1
4394,45,1134.6,592.9
4395,97,1143.8,606.3
4396,98,1133.1,628.4
4397,115,1122.8,648.5
4398,59,1117.5,706.5
4399,4,1160.5,124.0
4400,82,1175.6,130.5
4401,65,1163.7,149.2
4402,20,1188.3,228.1
4403,3,1159.2,242.8
4404,50,1189.6,259.0
4405,23,1185.5,274.3
4406,146,1190.2,298.0
4407,32,1170.0,295.2
4408,5,1155.7,326.7
4409,15,1170.9,332.9
4410,4,1158.0,339.0
4411,124,1186.3,371.1
4412,3,1166.8,370.8
4413,33,1176.2,373.9
4414,42,1190.2,387.4
4415,24,1181.1,397.1
4416,65,1170.0,401.0
4417,27,1189.5,411.4
4418,57,1164.1,415.1
4419,1,1160.5,425.5
4420,3,1176.8,425.8
4421,8,1164.0,429.0
4422,1,1153.5,436.5
4423,1,1186.5,441.5
4424,89,1164.4,463.0
4425,21,1194.9,468.8
4426,58,1194.1,529.9
4427,7,1168.8,537.9
4428,53,1189.9,551.1
4429,57,1160.4,555.7
4430,209,1184.4,572.7
4431,37,1164.4,572.4
4432,179,1179.3,588.4
4433,105,1161.2,609.2
4434,19,1190.1,609.4
4435,1,1191.5,614.5
4436,24,1171.4,662.6
4437,19,1177.3,700.9
4438,11,1171.9,709.0
4439,45,1233.3,120.9
4440,51,1210.3,135.8
4441,5,1245.7,136.1
4442,2,1241.0,137.5
4443,24,1224.2,259.1
4444,1,1213.5,259.5
4445,55,1224.7,271.3
4446,7,1243.1,269.8
4447,5,1243.3,304.9
4448,19,1208.4,329.8
4449,34,1217.2,344.9
4450,4,1228.0,354.0
4451,77,1212.1,362.4
4452,24,1242.1,369.9
4453,8,1232.6,369.6
4454,80,1207.6,379.7
4455,81,1225.1,385.6
4456,3,1210.8,437.8
4457,2,1235.5,456.0
4458,122,1212.1,482.1
4459,56,1241.6,484.3
4460,97,1235.1,492.1
4461,4,1202.0,492.0
4462,210,1225.7,526.4
4463,146,1239.0,528.1
4464,65,1214.6,543.1
4465,33,1209.3,568.9
4466,65,1207.7,630.0
4467,10,1279.3,53.5
4468,16,1262.9,125.7
4469,18,1284.6,134.6
4470,84,1284.9,178.2
4471,20,1257.8,186.4
4472,145,1277.8,210.1
4473,29,1292.4,208.7
4474,105,1268.7,251.4
4475,21,1277.9,250.5
4476,41,1259.7,272.1
4477,1,1282.5,292.5
4478,20,1259.5,300.6
4479,4,1254.0,305.0
4480,14,1279.1,305.8
4481,3,1272.8,305.8
4482,40,1266.2,313.8
4483,25,1280.3,322.5
4484,125,1268.5,348.3
4485,124,1256.6,361.0
4486,128,1272.8,368.6
4487,23,1285.5,372.8
4488,8,1275.0,384.6
4489,10,1272.3,389.5
4490,130,1266.0,404.3
4491,50,1290.0,406.7
4492,142,1258.8,417.8
4493,136,1278.0,418.8
4494,105,1283.9,434.3
4495,159,1280.8,461.5
4496,175,1282.5,490.6
4497,10,1285.5,518.3
4498,2,1260.0,536.5
4499,2,1265.5,545.0
4500,231,1275.1,577.7
4501,243,1267.0,593.5
4502,198,1281.6,627.9
4503,10,1313.0,21.3
4504,9,1328.1,181.6
4505,14,1305.6,194.3
4506,6,1315.5,204.0
4507,5,1303.9,207.7
4508,12,1299.6,209.4
4509,1,1337.5,214.5
4510,9,1303.6,246.2
4511,41,1334.3,251.8
4512,4,1310.0,263.0
4513,18,1333.6,270.2
4514,2,1302.5,307.0
4515,1,1315.5,326.5
4516,101,1320.7,362.5
4517,124,1336.9,370.7
4518,52,1326.8,384.3
4519,58,1327.7,400.7
4520,23,1304.0,406.4
4521,81,1310.9,409.0
4522,65,1329.9,415.3
4523,43,1319.0,420.5
4524,155,1330.4,427.9
4525,3,1304.2,435.8
4526,8,1318.5,469.0
4527,14,1306.9,488.2
4528,61,1333.5,492.0
4529,5,1311.9,496.3
4530,16,1338.4,508.9
4531,7,1313.1,515.2
4532,19,1315.5,519.3
4533,46,1321.9,540.1
4534,66,1334.5,544.7
4535,119,1319.1,568.3
4536,122,1332.3,584.6
4537,88,1306.3,584.9
4538,38,1328.3,599.6
4539,184,1357.8,69.1
4540,20,1387.0,91.0
4541,16,1374.2,102.0
4542,53,1367.7,192.9
4543,74,1377.9,193.7
4544,2,1360.5,226.0
4545,12,1368.3,237.5
4546,23,1359.5,238.8
4547,109,1367.2,257.7
4548,28,1351.6,258.4
4549,4,1347.0,264.0
4550,51,1365.9,268.3
4551,5,1379.3,287.9
4552,61,1358.0,294.2
4553,50,1380.1,300.6
4554,39,1385.7,325.8
4555,67,1369.8,351.4
4556,26,1371.8,364.7
4557,63,1356.3,369.6
4558,48,1372.0,407.8
4559,64,1357.6,409.7
4560,3,1374.2,423.8
4561,75,1379.5,438.5
4562,83,1363.3,440.5
4563,7,1347.4,458.1
4564,385,1358.3,472.0
4565,22,1354.8,511.4
4566,154,1370.6,517.2
4567,97,1351.6,530.4
4568,60,1383.5,532.3
4569,53,1366.8,531.3
4570,16,1365.9,539.1
4571,1,1368.5,542.5
4572,29,1366.5,579.8
4573,3,1419.8,7.2
4574,83,1414.9,17.2
4575,82,1402.1,34.9
4576,81,1420.9,39.7
4577,5,1419.9,90.7
4578,18,1419.6,96.1
4579,75,1409.4,102.4
4580,157,1402.8,132.1
4581,2,1429.0,169.5
4582,46,1398.2,173.3
4583,3,1411.2,213.2
4584,6,1410.0,217.5
4585,32,1431.6,219.8
4586,124,1406.5,239.3
4587,149,1429.4,242.3
4588,99,1409.8,250.4
4589,241,1426.2,265.1
4590,116,1409.6,264.4
4591,3,1397.5,260.5
4592,67,1409.8,287.6
4593,53,1417.2,286.2
4594,14,1426.6,294.8
4595,40,1404.5,315.6
4596,44,1411.6,314.7
4597,44,1430.9,328.9
4598,51,1421.8,356.8
4599,2,1424.0,362.5
4600,1,1429.5,366.5
4601,175,1416.0,376.4
4602,6,1432.5,385.7
4603,4,1425.0,400.0
4604,2,1411.5,402.0
4605,6,1411.2,405.7
4606,25,1431.3,406.5
4607,46,1400.8,410.3
4608,84,1416.4,416.1
4609,195,1401.1,426.3
4610,69,1421.1,428.8
4611,2,1423.0,441.5
4612,108,1401.5,466.4
4613,49,1405.9,475.4
4614,9,1433.5,485.5
4615,29,1403.0,488.6
4616,1,1398.5,488.5
4617,72,1420.7,495.4
4618,226,1431.5,515.7
4619,149,1415.9,518.5
4620,101,1420.0,538.6
4621,119,1400.0,541.7
4622,18,1408.2,549.9
4623,22,1404.7,577.0
4624,158,1428.4,595.2
4625,7,1410.5,606.2
4626,2,1401.0,608.5
4627,10,1407.0,612.0
4628,155,1420.6,865.7
